,tconst,primaryTitle,startYear,genres,averageRating,budget,ww_gross,budget1mil,ww_gross1mil,ROI,genre_list,Mystery,Comedy,Thriller,Sci-Fi,Adventure,Animation,genre_count,top_genre_list
1326,tt5814060,The Nun,2018,"Horror,Mystery,Thriller",5.3,22000000.0,365550119.0,22.0,365.55,1561.5914500000001,"['Horror', 'Mystery', 'Thriller']",True,False,True,False,False,False,3,Horror
1326,tt5814060,The Nun,2018,"Horror,Mystery,Thriller",5.3,22000000.0,365550119.0,22.0,365.55,1561.5914500000001,"['Horror', 'Mystery', 'Thriller']",True,False,True,False,False,False,3,Mystery
1326,tt5814060,The Nun,2018,"Horror,Mystery,Thriller",5.3,22000000.0,365550119.0,22.0,365.55,1561.5914500000001,"['Horror', 'Mystery', 'Thriller']",True,False,True,False,False,False,3,Thriller
1327,tt5814534,Spies in Disguise,2019,"Adventure,Animation,Comedy",6.8,100000000.0,171616764.0,100.0,171.62,71.616764,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Adventure
1327,tt5814534,Spies in Disguise,2019,"Adventure,Animation,Comedy",6.8,100000000.0,171616764.0,100.0,171.62,71.616764,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Animation
1327,tt5814534,Spies in Disguise,2019,"Adventure,Animation,Comedy",6.8,100000000.0,171616764.0,100.0,171.62,71.616764,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Comedy
1330,tt5825150,Everyone's Life,2017,"Comedy,Drama",4.6,8260000.0,2173040.0,8.26,2.17,-73.69200968523002,"['Comedy', 'Drama']",False,True,False,False,False,False,2,Comedy
1333,tt5842624,Call of Heroes,2016,"Action,Adventure,Crime",6.4,32000000.0,25040561.0,32.0,25.04,-21.748246875,"['Action', 'Adventure', 'Crime']",False,False,False,False,True,False,3,Adventure
1335,tt5847286,Shock Wave,2017,"Action,Crime,Thriller",6.3,23000000.0,58815633.0,23.0,58.82,155.72014347826087,"['Action', 'Crime', 'Thriller']",False,False,True,False,False,False,3,Thriller
1336,tt5848272,Ralph Breaks the Internet,2018,"Adventure,Animation,Comedy",7.1,175000000.0,529323962.0,175.0,529.32,202.47083542857146,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Adventure
1336,tt5848272,Ralph Breaks the Internet,2018,"Adventure,Animation,Comedy",7.1,175000000.0,529323962.0,175.0,529.32,202.47083542857146,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Animation
1336,tt5848272,Ralph Breaks the Internet,2018,"Adventure,Animation,Comedy",7.1,175000000.0,529323962.0,175.0,529.32,202.47083542857146,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Comedy
1337,tt5851904,The Big Bad Fox and Other Tales,2017,"Adventure,Animation,Comedy",7.4,3000000.0,19030780.0,3.0,19.03,534.3593333333333,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Adventure
1337,tt5851904,The Big Bad Fox and Other Tales,2017,"Adventure,Animation,Comedy",7.4,3000000.0,19030780.0,3.0,19.03,534.3593333333333,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Animation
1337,tt5851904,The Big Bad Fox and Other Tales,2017,"Adventure,Animation,Comedy",7.4,3000000.0,19030780.0,3.0,19.03,534.3593333333333,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Comedy
1338,tt5884052,Pok̩mon Detective Pikachu,2019,"Action,Adventure,Comedy",6.6,150000000.0,433005346.0,150.0,433.01,188.67023066666667,"['Action', 'Adventure', 'Comedy']",False,True,False,False,True,False,3,Adventure
1338,tt5884052,Pok̩mon Detective Pikachu,2019,"Action,Adventure,Comedy",6.6,150000000.0,433005346.0,150.0,433.01,188.67023066666667,"['Action', 'Adventure', 'Comedy']",False,True,False,False,True,False,3,Comedy
1339,tt5886046,Escape Room,2019,"Action,Adventure,Horror",6.3,9000000.0,155712077.0,9.0,155.71,1630.134188888889,"['Action', 'Adventure', 'Horror']",False,False,False,False,True,False,3,Adventure
1339,tt5886046,Escape Room,2019,"Action,Adventure,Horror",6.3,9000000.0,155712077.0,9.0,155.71,1630.134188888889,"['Action', 'Adventure', 'Horror']",False,False,False,False,True,False,3,Horror
1340,tt5886440,Marrowbone,2017,"Drama,Horror,Mystery",6.7,9440000.0,12294931.0,9.44,12.29,30.24291313559322,"['Drama', 'Horror', 'Mystery']",True,False,False,False,False,False,3,Horror
1340,tt5886440,Marrowbone,2017,"Drama,Horror,Mystery",6.7,9440000.0,12294931.0,9.44,12.29,30.24291313559322,"['Drama', 'Horror', 'Mystery']",True,False,False,False,False,False,3,Mystery
1341,tt5893264,Based on a True Story,2017,"Drama,Mystery,Thriller",5.7,11800000.0,3988331.0,11.8,3.99,-66.20058474576271,"['Drama', 'Mystery', 'Thriller']",True,False,True,False,False,False,3,Mystery
1341,tt5893264,Based on a True Story,2017,"Drama,Mystery,Thriller",5.7,11800000.0,3988331.0,11.8,3.99,-66.20058474576271,"['Drama', 'Mystery', 'Thriller']",True,False,True,False,False,False,3,Thriller
1345,tt5956100,Tiger Zinda Hai,2017,"Action,Adventure,Thriller",5.9,20470000.0,87320000.0,20.47,87.32,326.57547630679045,"['Action', 'Adventure', 'Thriller']",False,False,True,False,True,False,3,Adventure
1345,tt5956100,Tiger Zinda Hai,2017,"Action,Adventure,Thriller",5.9,20470000.0,87320000.0,20.47,87.32,326.57547630679045,"['Action', 'Adventure', 'Thriller']",False,False,True,False,True,False,3,Thriller
1346,tt5964278,The New Adventures of Cinderella,2017,Comedy,4.2,11800000.0,6466643.0,11.8,6.47,-45.1979406779661,['Comedy'],False,True,False,False,False,False,1,Comedy
1347,tt5968394,Captive State,2019,"Action,Adventure,Drama",6.0,25000000.0,8808611.0,25.0,8.81,-64.765556,"['Action', 'Adventure', 'Drama']",False,False,False,False,True,False,3,Adventure
1348,tt5968964,I Go Crazy,2017,"Biography,Comedy",4.5,2500000.0,2128497.0,2.5,2.13,-14.860119999999998,"['Biography', 'Comedy']",False,True,False,False,False,False,2,Comedy
1349,tt5970844,Thugs of Hindostan,2018,"Action,Adventure",4.0,20000000.0,14341431.0,20.0,14.34,-28.292845,"['Action', 'Adventure']",False,False,False,False,True,False,2,Adventure
1350,tt5972780,Nobody's Perfect!,2017,Comedy,5.3,7080000.0,1746269.0,7.08,1.75,-75.33518361581922,['Comedy'],False,True,False,False,False,False,1,Comedy
1351,tt5979872,Bleach,2018,"Action,Adventure,Fantasy",6.4,3598902.0,3729856.0,3.6,3.73,3.6387209209920135,"['Action', 'Adventure', 'Fantasy']",False,False,False,False,True,False,3,Adventure
1354,tt5991410,"Lord, Give Me Patience",2017,Comedy,5.3,4720000.0,7855570.0,4.72,7.86,66.43156779661017,['Comedy'],False,True,False,False,False,False,1,Comedy
1355,tt6000478,"Roman J. Israel, Esq.",2017,"Crime,Drama,Thriller",6.5,22000000.0,13025860.0,22.0,13.03,-40.79154545454545,"['Crime', 'Drama', 'Thriller']",False,False,True,False,False,False,3,Thriller
1356,tt6003368,Diary of a Wimpy Kid: The Long Haul,2017,"Comedy,Family",4.3,22000000.0,40140972.0,22.0,40.14,82.45896363636363,"['Comedy', 'Family']",False,True,False,False,False,False,2,Comedy
1357,tt6017942,Kin,2018,"Action,Adventure,Crime",5.8,30000000.0,10313019.0,30.0,10.31,-65.62327,"['Action', 'Adventure', 'Crime']",False,False,False,False,True,False,3,Adventure
1358,tt6033150,Tik Tok,2016,"Crime,Mystery",5.6,4000000.0,11702016.0,4.0,11.7,192.55040000000002,"['Crime', 'Mystery']",True,False,False,False,False,False,2,Mystery
1359,tt6038600,Smolensk,2016,"Drama,Thriller",1.4,3000000.0,2336032.0,3.0,2.34,-22.132266666666666,"['Drama', 'Thriller']",False,False,True,False,False,False,2,Thriller
1360,tt6044910,Operation Mekong,2016,"Action,Adventure,Crime",6.6,30200000.0,173839072.0,30.2,173.84,475.6260662251656,"['Action', 'Adventure', 'Crime']",False,False,False,False,True,False,3,Adventure
1361,tt6045466,Madame,2017,"Comedy,Drama,Romance",6.1,4720000.0,9631888.0,4.72,9.63,104.06542372881356,"['Comedy', 'Drama', 'Romance']",False,True,False,False,False,False,3,Comedy
1362,tt6047298,The Summit,2017,"Drama,Mystery,Thriller",6.0,6000000.0,5699056.0,6.0,5.7,-5.015733333333333,"['Drama', 'Mystery', 'Thriller']",True,False,True,False,False,False,3,Mystery
1362,tt6047298,The Summit,2017,"Drama,Mystery,Thriller",6.0,6000000.0,5699056.0,6.0,5.7,-5.015733333333333,"['Drama', 'Mystery', 'Thriller']",True,False,True,False,False,False,3,Thriller
1364,tt6060156,Toc Toc,2017,Comedy,6.8,4189000.0,7158925.0,4.19,7.16,70.8981857245166,['Comedy'],False,True,False,False,False,False,1,Comedy
1365,tt6063050,Tyler Perry's Acrimony,2018,"Drama,Romance,Thriller",5.8,20000000.0,46403669.0,20.0,46.4,132.018345,"['Drama', 'Romance', 'Thriller']",False,False,True,False,False,False,3,Thriller
1366,tt6070530,Zhenikh,2016,Comedy,4.2,1500000.0,7580125.0,1.5,7.58,405.34166666666664,['Comedy'],False,True,False,False,False,False,1,Comedy
1367,tt6081632,Marie-Francine,2017,Comedy,5.6,11000000.0,7034772.0,11.0,7.03,-36.04752727272727,['Comedy'],False,True,False,False,False,False,1,Comedy
1369,tt6087226,Coma,2019,"Action,Adventure,Fantasy",6.4,4000000.0,2112187.0,4.0,2.11,-47.195325,"['Action', 'Adventure', 'Fantasy']",False,False,False,False,True,False,3,Adventure
1370,tt6095472,The Angry Birds Movie 2,2019,"Adventure,Animation,Comedy",6.4,65000000.0,147792047.0,65.0,147.79,127.37237999999999,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Adventure
1370,tt6095472,The Angry Birds Movie 2,2019,"Adventure,Animation,Comedy",6.4,65000000.0,147792047.0,65.0,147.79,127.37237999999999,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Animation
1370,tt6095472,The Angry Birds Movie 2,2019,"Adventure,Animation,Comedy",6.4,65000000.0,147792047.0,65.0,147.79,127.37237999999999,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Comedy
1371,tt6101820,Perfect Strangers,2017,Comedy,6.9,4000000.0,33262366.0,4.0,33.26,731.55915,['Comedy'],False,True,False,False,False,False,1,Comedy
1372,tt6105098,The Lion King,2019,"Adventure,Animation,Drama",6.9,260000000.0,1700351228.0,260.0,1700.35,553.9812415384615,"['Adventure', 'Animation', 'Drama']",False,False,False,False,True,True,3,Adventure
1372,tt6105098,The Lion King,2019,"Adventure,Animation,Drama",6.9,260000000.0,1700351228.0,260.0,1700.35,553.9812415384615,"['Adventure', 'Animation', 'Drama']",False,False,False,False,True,True,3,Animation
1373,tt6106526,The Fixies: Top Secret,2017,"Adventure,Animation,Comedy",5.0,6000000.0,7976551.0,6.0,7.98,32.94251666666666,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Adventure
1373,tt6106526,The Fixies: Top Secret,2017,"Adventure,Animation,Comedy",5.0,6000000.0,7976551.0,6.0,7.98,32.94251666666666,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Animation
1373,tt6106526,The Fixies: Top Secret,2017,"Adventure,Animation,Comedy",5.0,6000000.0,7976551.0,6.0,7.98,32.94251666666666,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Comedy
1374,tt6107548,Late Night,2019,"Comedy,Drama",6.5,4000000.0,22386555.0,4.0,22.39,459.663875,"['Comedy', 'Drama']",False,True,False,False,False,False,2,Comedy
1377,tt6126346,"Thi Mai, rumbo a Vietnam",2017,Comedy,6.0,4425000.0,2174896.0,4.42,2.17,-50.849807909604515,['Comedy'],False,True,False,False,False,False,1,Comedy
1378,tt6133466,The First Purge,2018,"Action,Horror,Sci-Fi",5.2,13000000.0,137056262.0,13.0,137.06,954.2789384615384,"['Action', 'Horror', 'Sci-Fi']",False,False,False,True,False,False,3,Horror
1378,tt6133466,The First Purge,2018,"Action,Horror,Sci-Fi",5.2,13000000.0,137056262.0,13.0,137.06,954.2789384615384,"['Action', 'Horror', 'Sci-Fi']",False,False,False,True,False,False,3,Sci-Fi
1379,tt6134000,The Line,2017,"Crime,Thriller",6.7,1545800.0,2142072.0,1.55,2.14,38.57368352956398,"['Crime', 'Thriller']",False,False,True,False,False,False,2,Thriller
1380,tt6139732,Aladdin,2019,"Adventure,Family,Fantasy",7.0,183000000.0,1050693953.0,183.0,1050.69,474.1497010928962,"['Adventure', 'Family', 'Fantasy']",False,False,False,False,True,False,3,Adventure
1381,tt6146586,John Wick: Chapter 3 - Parabellum,2019,"Action,Crime,Thriller",7.5,75000000.0,326709727.0,75.0,326.71,335.61296933333335,"['Action', 'Crime', 'Thriller']",False,False,True,False,False,False,3,Thriller
1382,tt6157626,Legend of the Demon Cat,2017,"Adventure,Drama,Family",6.2,25000000.0,97051623.0,25.0,97.05,288.20649199999997,"['Adventure', 'Drama', 'Family']",False,False,False,False,True,False,3,Adventure
1383,tt6182908,Smallfoot,2018,"Adventure,Animation,Comedy",6.6,80000000.0,214040103.0,80.0,214.04,167.55012875,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Adventure
1383,tt6182908,Smallfoot,2018,"Adventure,Animation,Comedy",6.6,80000000.0,214040103.0,80.0,214.04,167.55012875,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Animation
1383,tt6182908,Smallfoot,2018,"Adventure,Animation,Comedy",6.6,80000000.0,214040103.0,80.0,214.04,167.55012875,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Comedy
1384,tt6189022,Angel Has Fallen,2019,"Action,Thriller",6.4,40000000.0,146661977.0,40.0,146.66,266.6549425,"['Action', 'Thriller']",False,False,True,False,False,False,2,Thriller
1385,tt6194538,Little Spirou,2017,"Comedy,Family",4.5,10620000.0,3503943.0,10.62,3.5,-67.00618644067796,"['Comedy', 'Family']",False,True,False,False,False,False,2,Comedy
1386,tt6205872,Assassination Nation,2018,"Action,Comedy,Crime",5.9,7000000.0,2584988.0,7.0,2.58,-63.071600000000004,"['Action', 'Comedy', 'Crime']",False,True,False,False,False,False,3,Comedy
1387,tt6217804,Boo 2! A Madea Halloween,2017,"Comedy,Drama,Horror",3.8,25000000.0,48333932.0,25.0,48.33,93.33572799999999,"['Comedy', 'Drama', 'Horror']",False,True,False,False,False,False,3,Comedy
1387,tt6217804,Boo 2! A Madea Halloween,2017,"Comedy,Drama,Horror",3.8,25000000.0,48333932.0,25.0,48.33,93.33572799999999,"['Comedy', 'Drama', 'Horror']",False,True,False,False,False,False,3,Horror
1388,tt6218010,Journey to China: The Mystery of Iron Mask,2019,"Action,Adventure,Family",4.6,49000000.0,8464658.0,49.0,8.46,-82.72518775510204,"['Action', 'Adventure', 'Family']",False,False,False,False,True,False,3,Adventure
1390,tt6241270,Cinderella and the Secret Prince,2018,"Adventure,Animation,Family",5.2,20000000.0,11896343.0,20.0,11.9,-40.518285,"['Adventure', 'Animation', 'Family']",False,False,False,False,True,True,3,Adventure
1390,tt6241270,Cinderella and the Secret Prince,2018,"Adventure,Animation,Family",5.2,20000000.0,11896343.0,20.0,11.9,-40.518285,"['Adventure', 'Animation', 'Family']",False,False,False,False,True,True,3,Animation
1391,tt6266538,Vice,2018,"Biography,Comedy,Drama",7.2,60000000.0,76073488.0,60.0,76.07,26.789146666666667,"['Biography', 'Comedy', 'Drama']",False,True,False,False,False,False,3,Comedy
1392,tt6270534,The Translators,2019,"Mystery,Thriller",6.4,11800000.0,2450328.0,11.8,2.45,-79.23450847457627,"['Mystery', 'Thriller']",True,False,True,False,False,False,2,Mystery
1392,tt6270534,The Translators,2019,"Mystery,Thriller",6.4,11800000.0,2450328.0,11.8,2.45,-79.23450847457627,"['Mystery', 'Thriller']",True,False,True,False,False,False,2,Thriller
1393,tt6284064,The Bears' Famous Invasion of Sicily,2019,"Adventure,Animation,Family",7.3,12980000.0,2107774.0,12.98,2.11,-83.76137134052388,"['Adventure', 'Animation', 'Family']",False,False,False,False,True,True,3,Adventure
1393,tt6284064,The Bears' Famous Invasion of Sicily,2019,"Adventure,Animation,Family",7.3,12980000.0,2107774.0,12.98,2.11,-83.76137134052388,"['Adventure', 'Animation', 'Family']",False,False,False,False,True,True,3,Animation
1394,tt6288650,Legend of the Naga Pearls,2017,"Action,Adventure,Comedy",5.5,38000000.0,17274695.0,38.0,17.27,-54.54027631578947,"['Action', 'Adventure', 'Comedy']",False,True,False,False,True,False,3,Adventure
1394,tt6288650,Legend of the Naga Pearls,2017,"Action,Adventure,Comedy",5.5,38000000.0,17274695.0,38.0,17.27,-54.54027631578947,"['Action', 'Adventure', 'Comedy']",False,True,False,False,True,False,3,Comedy
1395,tt6294822,The Post,2017,"Drama,Thriller",7.2,50000000.0,179769457.0,50.0,179.77,259.538914,"['Drama', 'Thriller']",False,False,True,False,False,False,2,Thriller
1396,tt6306064,Adrift,2018,"Action,Adventure,Biography",6.6,35000000.0,59945012.0,35.0,59.95,71.27146285714285,"['Action', 'Adventure', 'Biography']",False,False,False,False,True,False,3,Adventure
1397,tt6320628,Spider-Man: Far from Home,2019,"Action,Adventure,Sci-Fi",7.5,160000000.0,1131927996.0,160.0,1131.93,607.4549975,"['Action', 'Adventure', 'Sci-Fi']",False,False,False,True,True,False,3,Adventure
1397,tt6320628,Spider-Man: Far from Home,2019,"Action,Adventure,Sci-Fi",7.5,160000000.0,1131927996.0,160.0,1131.93,607.4549975,"['Action', 'Adventure', 'Sci-Fi']",False,False,False,True,True,False,3,Sci-Fi
1399,tt6324278,Abominable,2019,"Adventure,Animation,Comedy",7.0,75000000.0,181715552.0,75.0,181.72,142.28740266666665,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Adventure
1399,tt6324278,Abominable,2019,"Adventure,Animation,Comedy",7.0,75000000.0,181715552.0,75.0,181.72,142.28740266666665,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Animation
1399,tt6324278,Abominable,2019,"Adventure,Animation,Comedy",7.0,75000000.0,181715552.0,75.0,181.72,142.28740266666665,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Comedy
1400,tt6329716,The Invincible Dragon,2019,"Action,Adventure,Crime",5.3,12000000.0,2869666.0,12.0,2.87,-76.08611666666667,"['Action', 'Adventure', 'Crime']",False,False,False,False,True,False,3,Adventure
1403,tt6348138,Missing Link,2019,"Adventure,Animation,Comedy",6.7,100000000.0,26249469.0,100.0,26.25,-73.750531,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Adventure
1403,tt6348138,Missing Link,2019,"Adventure,Animation,Comedy",6.7,100000000.0,26249469.0,100.0,26.25,-73.750531,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Animation
1403,tt6348138,Missing Link,2019,"Adventure,Animation,Comedy",6.7,100000000.0,26249469.0,100.0,26.25,-73.750531,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Comedy
1404,tt6359956,A Bad Moms Christmas,2017,Comedy,5.6,28000000.0,130560428.0,28.0,130.56,366.28724285714287,['Comedy'],False,True,False,False,False,False,1,Comedy
1405,tt6389344,Three heroes and the King of the Sea,2017,"Action,Adventure,Animation",4.8,4000000.0,13816357.0,4.0,13.82,245.408925,"['Action', 'Adventure', 'Animation']",False,False,False,False,True,True,3,Adventure
1405,tt6389344,Three heroes and the King of the Sea,2017,"Action,Adventure,Animation",4.8,4000000.0,13816357.0,4.0,13.82,245.408925,"['Action', 'Adventure', 'Animation']",False,False,False,False,True,True,3,Animation
1410,tt6428676,Wonder Park,2019,"Adventure,Animation,Comedy",5.8,90000000.0,119559110.0,90.0,119.56,32.84345555555556,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Adventure
1410,tt6428676,Wonder Park,2019,"Adventure,Animation,Comedy",5.8,90000000.0,119559110.0,90.0,119.56,32.84345555555556,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Animation
1410,tt6428676,Wonder Park,2019,"Adventure,Animation,Comedy",5.8,90000000.0,119559110.0,90.0,119.56,32.84345555555556,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Comedy
1411,tt6439020,The Personal History of David Copperfield,2019,"Comedy,Drama",6.3,15600000.0,9296286.0,15.6,9.3,-40.40842307692308,"['Comedy', 'Drama']",False,True,False,False,False,False,2,Comedy
1412,tt6445396,You Choose!,2017,"Comedy,Romance",5.5,9204000.0,3202694.0,9.2,3.2,-65.20323772272924,"['Comedy', 'Romance']",False,True,False,False,False,False,2,Comedy
1414,tt6450804,Terminator: Dark Fate,2019,"Action,Adventure,Sci-Fi",6.3,185000000.0,261119292.0,185.0,261.12,41.145563243243245,"['Action', 'Adventure', 'Sci-Fi']",False,False,False,True,True,False,3,Adventure
1414,tt6450804,Terminator: Dark Fate,2019,"Action,Adventure,Sci-Fi",6.3,185000000.0,261119292.0,185.0,261.12,41.145563243243245,"['Action', 'Adventure', 'Sci-Fi']",False,False,False,True,True,False,3,Sci-Fi
1416,tt6462462,Le brio,2017,"Comedy,Drama",6.8,11480264.0,10968212.0,11.48,10.97,-4.4602807043461725,"['Comedy', 'Drama']",False,True,False,False,False,False,2,Comedy
1417,tt6466464,The Monkey King 3,2018,"Action,Adventure,Family",5.5,73000000.0,115084576.0,73.0,115.08,57.65010410958904,"['Action', 'Adventure', 'Family']",False,False,False,False,True,False,3,Adventure
1418,tt6471684,Operation Carwash: A Worldwide Corruption Scandal Made in Brazil,2017,"Action,Crime,Thriller",6.7,4600000.0,6382550.0,4.6,6.38,38.75108695652174,"['Action', 'Crime', 'Thriller']",False,False,True,False,False,False,3,Thriller
1420,tt6476140,Serenity,2019,"Drama,Mystery,Thriller",5.3,25000000.0,14454622.0,25.0,14.45,-42.181512,"['Drama', 'Mystery', 'Thriller']",True,False,True,False,False,False,3,Mystery
1420,tt6476140,Serenity,2019,"Drama,Mystery,Thriller",5.3,25000000.0,14454622.0,25.0,14.45,-42.181512,"['Drama', 'Mystery', 'Thriller']",True,False,True,False,False,False,3,Thriller
1421,tt6495770,Action Point,2018,Comedy,5.1,19000000.0,5103663.0,19.0,5.1,-73.13861578947368,['Comedy'],False,True,False,False,False,False,1,Comedy
1422,tt6499752,Upgrade,2018,"Action,Horror,Sci-Fi",7.5,5000000.0,16642505.0,5.0,16.64,232.85010000000003,"['Action', 'Horror', 'Sci-Fi']",False,False,False,True,False,False,3,Horror
1422,tt6499752,Upgrade,2018,"Action,Horror,Sci-Fi",7.5,5000000.0,16642505.0,5.0,16.64,232.85010000000003,"['Action', 'Horror', 'Sci-Fi']",False,False,False,True,False,False,3,Sci-Fi
1423,tt6511932,The Beach Bum,2019,Comedy,5.5,5000000.0,4554416.0,5.0,4.55,-8.91168,['Comedy'],False,True,False,False,False,False,1,Comedy
1425,tt6513120,Fighting with My Family,2019,"Biography,Comedy,Drama",7.1,11000000.0,40811919.0,11.0,40.81,271.01744545454545,"['Biography', 'Comedy', 'Drama']",False,True,False,False,False,False,3,Comedy
1426,tt6513656,Escape Plan 2: Hades,2018,"Action,Crime,Mystery",3.8,45000000.0,17592626.0,45.0,17.59,-60.90527555555556,"['Action', 'Crime', 'Mystery']",True,False,False,False,False,False,3,Mystery
1427,tt6515342,Knock,2017,Comedy,6.0,14800000.0,5394474.0,14.8,5.39,-63.550851351351355,['Comedy'],False,True,False,False,False,False,1,Comedy
1428,tt6516734,Pettersson und Findus - Findus zieht um,2018,"Adventure,Animation,Comedy",5.1,9440000.0,2627805.0,9.44,2.63,-72.16308262711864,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Adventure
1428,tt6516734,Pettersson und Findus - Findus zieht um,2018,"Adventure,Animation,Comedy",5.1,9440000.0,2627805.0,9.44,2.63,-72.16308262711864,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Animation
1428,tt6516734,Pettersson und Findus - Findus zieht um,2018,"Adventure,Animation,Comedy",5.1,9440000.0,2627805.0,9.44,2.63,-72.16308262711864,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Comedy
1429,tt6521876,Jay and Silent Bob Reboot,2019,Comedy,5.7,10000000.0,4691248.0,10.0,4.69,-53.08752,['Comedy'],False,True,False,False,False,False,1,Comedy
1430,tt6523720,The Quake,2018,"Action,Drama,Thriller",6.2,5731000.0,13837294.0,5.73,13.84,141.44641423835282,"['Action', 'Drama', 'Thriller']",False,False,True,False,False,False,3,Thriller
1431,tt6535880,Haunt,2019,"Horror,Thriller",6.3,5000000.0,2233978.0,5.0,2.23,-55.320440000000005,"['Horror', 'Thriller']",False,False,True,False,False,False,2,Horror
1431,tt6535880,Haunt,2019,"Horror,Thriller",6.3,5000000.0,2233978.0,5.0,2.23,-55.320440000000005,"['Horror', 'Thriller']",False,False,True,False,False,False,2,Thriller
1432,tt6542108,Patrick the Pug,2018,"Comedy,Family,Romance",5.8,7860000.0,3369468.0,7.86,3.37,-57.13145038167939,"['Comedy', 'Family', 'Romance']",False,True,False,False,False,False,3,Comedy
1435,tt6565702,X-Men: Dark Phoenix,2019,"Action,Adventure,Sci-Fi",5.8,200000000.0,252442974.0,200.0,252.44,26.221487,"['Action', 'Adventure', 'Sci-Fi']",False,False,False,True,True,False,3,Adventure
1435,tt6565702,X-Men: Dark Phoenix,2019,"Action,Adventure,Sci-Fi",5.8,200000000.0,252442974.0,200.0,252.44,26.221487,"['Action', 'Adventure', 'Sci-Fi']",False,False,False,True,True,False,3,Sci-Fi
1436,tt6574272,Phoenix Forgotten,2017,"Horror,Mystery,Sci-Fi",5.3,2800000.0,3697729.0,2.8,3.7,32.06175,"['Horror', 'Mystery', 'Sci-Fi']",True,False,False,True,False,False,3,Horror
1436,tt6574272,Phoenix Forgotten,2017,"Horror,Mystery,Sci-Fi",5.3,2800000.0,3697729.0,2.8,3.7,32.06175,"['Horror', 'Mystery', 'Sci-Fi']",True,False,False,True,False,False,3,Mystery
1436,tt6574272,Phoenix Forgotten,2017,"Horror,Mystery,Sci-Fi",5.3,2800000.0,3697729.0,2.8,3.7,32.06175,"['Horror', 'Mystery', 'Sci-Fi']",True,False,False,True,False,False,3,Sci-Fi
1437,tt6588966,Hichki,2018,"Comedy,Drama",7.5,2000000.0,26055222.0,2.0,26.06,1202.7611,"['Comedy', 'Drama']",False,True,False,False,False,False,2,Comedy
1438,tt6599742,Sara's Notebook,2018,"Adventure,Drama,Mystery",5.9,1180000.0,6298717.0,1.18,6.3,433.7895762711865,"['Adventure', 'Drama', 'Mystery']",True,False,False,False,True,False,3,Adventure
1438,tt6599742,Sara's Notebook,2018,"Adventure,Drama,Mystery",5.9,1180000.0,6298717.0,1.18,6.3,433.7895762711865,"['Adventure', 'Drama', 'Mystery']",True,False,False,False,True,False,3,Mystery
1439,tt6628322,Shanghai Fortress,2019,"Action,Sci-Fi",4.3,64000000.0,16923671.0,64.0,16.92,-73.55676406250001,"['Action', 'Sci-Fi']",False,False,False,True,False,False,2,Sci-Fi
1440,tt6628394,Bad Times at the El Royale,2018,"Crime,Drama,Mystery",7.1,32000000.0,31882724.0,32.0,31.88,-0.3664875,"['Crime', 'Drama', 'Mystery']",True,False,False,False,False,False,3,Mystery
1441,tt6644200,A Quiet Place,2018,"Drama,Horror,Sci-Fi",7.5,17000000.0,340949051.0,17.0,340.95,1905.5826529411763,"['Drama', 'Horror', 'Sci-Fi']",False,False,False,True,False,False,3,Horror
